title,emotion
消费哨声响起，富国基金王园园已经穿上“缓震回弹”的,1
有一个话题，我很久很久没有提及了！这个市场，真正赚,1
建议“贵州茅台”更名为“中国茅台”。,0
北向资金的构成一直被受诟病！我就没有觉得资金流来流,1
茅台做多看到1600元以上。,1
量化周报 | 北向资金：单日净流入创近期新高,1
资金流入这么多，就这样，看来要重回单价了。明天一手,1
[上涨][上涨][爱心][爱心][买入][买入][买入][买入][,1
[哭][哭][哭][哭][哭],1
茅台落子老酒市场，倡导构建规范化市场体系,1
为什么长期持有优秀的公司能赚到钱？看下飞天茅台酒的,0
百亿操盘手偏要把自己玩成乌合之众！这是何必呢？,0
（1号仓）今天抓了个机会，1361.19建了仓，呵呵！小赚,0
上个月狂卖，这个月又狂买,0
大盘走势：1.总体来讲今天还算不错，也如预期的上冲日,1
哪位知道北向今天流入茅台了吗,1
茅台这波能到多少？,1
人民币雄起，A股3100点得而复失，医药信创金融地产逆,1
短期内应该是反弹行情,1
北向资金，跑步入场,1
贵州茅台成交额达100亿元 现涨3.12%,0
贵州茅台底部放量，主力净流入资金在a股，排名第三。,0
A股收盘综述：沪指冲高回落，金融、地产发力难救主，,0
东方成本18.7，坚持和承受的压力那么久，做T能力也不,1
现在又是一个涨指数涨权重不涨个股的时候这种跷跷板行,0
977,0
看来大盘站稳3个00还是需要白酒助力的，白酒人，戒骄,0
目前茅台最合理股价应在1200右左,0
明天开盘虎口拔牙长虹美菱：空气源热泵产品目前在手订,0
天成涨停了，快快去天成顶板还有机会，买定天成君品酱,0
转发,0
转发,0
房地产板块强势反弹，A股冲高回落，谁能还能带动A股情,0
人气爆棚！下周大爆发,1
但斌，你在哪里？,0
M股暴涨今天有戏，公募基金自购285亿，这些信号暗示底,1
截止到11月11日，北向资金低卖高买茅台，完败内资！本,0
互联互通放大招，大盘六连阳，这是反弹还是反转？,0
北上资金大幅抄底166.02亿，主力资金“悄悄卖出”前15,1
11.7日私募碰头会议纪要：1.维持人民币在7.2左右反复,1
周一给不了好的结果那就说拜拜。,1
张美亚的力量,1
前几天还|154现在十倍了吗，牛B,1
唉钱难赚呀，387吃的宁德没涨呀，茅台都涨上天了宁德,0
地产股昙花一现，不具备可持续性。,0
摇摇欲坠，破位概率高，小反弹走人1340再看！市盈率高,0
老孙市场观察，十月收官战,1
垃圾货,0
以后这个需求量会大增，懂的自然懂[奸笑],1
现在不是不管也不是单纯的持股死扛现在持股待涨（死扛,0
冷门板块内资机构资金不进去，市场情绪带不动。游资、,1
补缺口,1
[强壮][强壮][强壮][强壮][赞][赞][赞][赞][强壮][鼓,1
相信茅台，相信曙光，相信高价“银行股”,0
减仓了买进明德生物,1
又可逢高换到8元多森赫301056,0
股市搅棍,1
大陆基金的第一重仓股茅台，只有小步小阳线不断，再不,0
中药板块中长期牛市短线资金出逃，并不影响长期趋势1.,1
再不走就走不了了，哈哈,0
公司盈利能力不断增强，基本面并未发生变化，洗盘接近,1
1560风好大,0
又取得了阶段性重大胜利,1
茅台等白酒不倒！增发的股和债就缺乏接力！所以倒白酒,0
缺口回补，筑底成功，小碎步反弹持续中，目标前方大约,1
[买入][买入][买入][买入][看多][看多][看多][上涨][,1
贵州茅台抗跌第一，下午涨停了,0
医药股上涨也是双刃剑啊，新冠疫情成为全国人民唯一聚,0
一堆人隔着一鲸落万物生呢，几瓶酒权重占比太大，权重,1
明天酒股大跌了，又回调了，该减少份额了,0
不要同情这些做空回补的，想想他们做空时候的狠劲，现,1
【11.14：指数下行，午后这个板块有操作！】,0
拉大盘，还得靠茅台，茅台下，大盘下,1
清仓茅台，砸哦 别客气,0
下来吧！你不跌！真的永无牛市！,1
一键清仓 目标1444元，这些做空回补的，报仇的时候到,1
又套一大批追高韭菜，明天又开始阴跌，！！！,0
我卖空了，你们抄底呀，有本事就抄底,0
1560套得好紧,1
牛逼了，专套外资,1
又套一大批追高韭菜，又开始阴跌。！！！。。,1
1560啊,0
涨停是1680,1
有最低只有更低！吴令宇,1
把跳空拉高的一网打尽，人民币要开始贬值了 美元反弹,1
季线空头[下跌][下跌][下跌][卖出][卖出][卖出],0
11月6日  短期回调要敢于加仓，新能源、白酒、医药为,0
茅台不死，熊市不止！！！[复盘][复盘][复盘][复盘][,0
我1560以为可以回本,0
茅台自己卖了7亿多不返一点点吗,0
工作日不允许喝酒。,0
我们要和老外反着做，兄弟们 砸盘啊 欧耶,0
扫盘买8元多森赫301056,0
为茅台接盘侠点赞！,1
茅台不死股市没好。,1
流出七个亿还能涨，你牛逼,1
周一看门红,0
OYE，加油！,1
又可逢高换到8元多森赫301056,0
茅台反弹弱于预期，后面比较危险了,1
继续拉，不要停！,0
关门打狗好呀！赞赞赞！,1
因为大家都知道好了，所以就不会涨了这也就如同基金抱,1
国内基金经理都是韭菜，这次又被外资抄底了。。。。。,0
茅台3000，加油,1
～～～元祖股份，完全与贵州茅台相媲美的“食茅”元祖,1
$贵州茅台(SH600519)$,0
明天茅台开始下调补缺口，拭目以待,1
拉高出货，月线周线均为断头铡，注意安全,0
人民币今天走的救了你一命啊。,1
玩命砸啊,0
下来吧，少得瑟了,1
十级大反转,0
养老金不来买茅台了？,1
茅台有个缺口要补上，现在不要买入。,1
我来说句实话，爱马仕虽贵但不致癌。这是一级致癌物，,0
茅台明天大跌,0
15元的茅台股票，上20根本不可能的事。下来到达10元，,0
1534/1333=1.15，上涨15%，。坚定3000元不动摇。,0
逢高出局,1
机构鸡狗鸡狗鸡狗鸡狗，你就硬拉贵州茅台吧，反正是基,0
去会稽山吧,1
茅台加油涨，连续涨停几天看看,1
股王茅台机会与风险博弈,1
不要抱有幻想了，赶紧抛了走人了,1
一会就绿了,0
大盘绿了，茅台红着,1
午评：跷跷板效应下的生存之道今天两市处于正常的板块,1
东方雨虹典型炒作，扰乱市场，证监会该出手了！,0
这样板块个股都能大杀四方，白酒这些拉圾玩意，真是没,0
重回100,0
肯定跌到1500块以下,0
戴维斯双击 会成就中药板块的茅台吗？,1
$贵州茅台(SH600519)$宁德的主力上周在400附近还大量,0
茅台开始砸盘了，大盘指数下跌了,1
想健康少吃茅台，多喝泉阳泉世界最好水！！会成仙哈哈,1
茅台第一目标1000，立贴为证，第二目标暂不发表，,0
今天大跌都问题不大，只要明天大涨就好了雨朦朦387元,0
严重泡沫,0
1560买进被套住了，不知道要套多久了,0
快跑吧拉高出货,1
最近的预测判断基本正确,1
抱团取暖终有瓦解冰消雾散时，故事终有穷尽末路，天价,1
茅台～高价银行股,0
拿个十年[得意],1
倒车接人么,0
唉，当初幸灾乐祸的那些朋友祝你们也浮盈了,1
暴力拉升[上涨][上涨][上涨][爱心][爱心][爱心][买入],1
37元的平安、1500元的茅台、200元的腾讯，哪个更有价,0
转发重磅：茅台底部确立！三千元目标新一轮上升开始！,1
[大笑][大笑][大笑][大笑][大笑][色][色][买入][买入],1
今早1560清仓了茅台，赚了一万，然后1528又进了一百万,0
一瓶水的价格贵的离谱。茅台不回归正常，其它都没希望,0
茅台Pk明德生物,1
茅台即将成为历史，15倍市盈率顶不住,1
中国第一股。为“:-P”服务,0
今天流出四个亿了，还在涨？是不是说明天再跌[惨!关灯,0
清仓处理！没大戏！换股明德生物[上涨][上涨][上涨][,0
反弹到1600左右,1
冒牌,0
社保基金持续增持东鹏特饮！,0
过年只走茅台赖茅,1
茅台已经赚了400多万，加油，到1600再考虑出,1
欢迎柚子,0
天天做T,1
茅台就是搅s棍，茅台一涨，散户离场！,0
投入茅台的养老金，又涨了400多万，给力,1
这轮杀出大量恐慌盘，要反抽好几个月了！,0
都上车了吧，坐等拉升,0
大概率在1100---1200之间止跌,0
mAcD绿毛上行不会坚持多久，会持续下走,0
为了你的健康，请不要饮酒。关于饮酒损害健康的资料综,0
够东西，天天做T，我算是认识你了,1
关注漓泉啤酒鱼，配茅台酒，享受。,1
在消费供应链、渠道、品牌产业链中，品牌是利润最大的,0
地产商喜欢喝茅台？？？呵呵,0
《散户不宜》,0
茅台涨→大盘涨，茅台跌→大盘惨。,1
中国经济只要有酒有药就能发展，其他都是为药酒做陪衬,1
那些喊着杀猪盘的人到底有没有长脑子，茅台，五粮液，,0
没有买过茅台，但是真心觉得中国白酒才应该世界第一,1
抓住这个黄金坑，第一目标是填平1900。师姐信心满满,0
底部放量上涨，果断介入,0
炒股不炒贵茅，不如回家卖红薯！炒股不炒贵茅，不如回,0
跷跷板效应，追涨杀跌两头挨打，耐心的守住一边最后很,1
维持卖出评级目标价250操作建议空仓看戏[韭菜][梭哈][,1
两万亿买不了吃亏买不了上当[大笑][大笑][韭菜][韭菜],0
都会买，等等，快了，三倍票，马上开始涨涨涨涨涨,1
又是北资在买,0
茅台涨→大盘涨；茅台跌→大盘惨。,1
别睡太久啦，该醒醒涨啦！,0
转发,0
关键时刻还得我证券顶上,1
镁电池将异军突起,1
再次盖上遮羞布(1500元)！,0
还是茅茅安逸，，放开第一步，，必然是茅茅带大盘冲,1
转发,0
放手！放手！你拉起来干什么！,1
精彩,1
你卖空了吗？我卖空你随意,1
贵州茅台在A股是什么样的存在？,0
一起飞[买入][买入][买入][买入][买入][看多][看多][,1
涨指数涨权重，不涨个股每年都会出现几次权重搭台个股,0
大盘还是靠白酒，靠你[微笑],1
唉，超跌一大堆，没人买茅台,0
养老投资要趁早的四个理由和两大妙招,1
股市要想赚钱 就必须要买得“便宜”,1
，买入,1
贵州茅台有个缺口，还补吗？,0
恭喜外资可以套现走人,1
深圳市高工锂电有限公司于2016年03月04日，注册资本20,1
牛市来了，茅台可以反弹出货，然后进一步下跌。其它股,0
今天给最后跳命机会！！！！,0
保证周一跌停，保证周一跌停，保证周一跌停，保证周一,0
茅坑早盘出货不少，可以砸了！,0
这个搅棍一跌要坑害多少中小股票！,1
几十元的绩优股有的是，才去接盘天价茅台呢！抱团机构,0
这个是传说中的万亿市值洗盘？,1
1560走过后，1528设置了100万，居然买到了，缘分吧！,1
五粮液起飞,1
爆了！迈向4000新征程！,1
老茅先走,1
短线可以买入，反弹回到日均线附近卖出。远离日均线必,1
虚晃一枪。夜壶也，需要护盘时，拿出来几分钟。,0
加仓,0
品牌的价值.——茅台可能永远为王，【转摘文《价值事,1
高位十字星,1
坚定持有，涨停,0
你2600换到森赫股份才8元多了吗301056，连续张婷来了,0
只有待百花齐放，之江生物疫情龙头股都跌破发行价两年,0
跷跷板效应，追涨杀跌两头挨打，耐心的守住一边最后很,1
同样是看好，买的那个没涨，没买的那只大涨，次次都是,0
个人养老金能节多少税？拿走不谢！,0
赚了300W养老钱，茅台加油，,1
观茅台，知酒业；看华润，知种子！一一一华润继创立雪,1
茅台自救吧，跌了这么多,1
我看看空卖空肯定是很有道理的,1
铁定高开低走了,1
天冷了，该喝点酒了[滴汗][滴汗][滴汗],0
1560已清仓，赚了一万这一次，尾盘再看了哈！,0
茅台主力自救行情，这轮可能目标价在1800元！,1
今天最后跳命机会？？？？，，，，,1
严重影响大盘真实指数,1
茅台这几天涨，但北上资金仍然减持，后面估计还要继续,1
追高被套,1
中线 中线  一手赚180了  哈哈,0
茅台在1300多的时候，我买茅台，很多人挖苦我，盼我亏,1
茅台到1600可以做差价了。,0
贪了，别贪了；换股吧！见涨停不走，呆也…；而后，买,1
我不是吹，我买茅台就没亏过，茅台很快上1600的，,1
50高开那么多，这货没反应？还跌了？,0
所有的利好都是本人卖出的绝佳机会,1
——————————2023年茅台白酒产能计划多少吨？,0
50大涨稳了，哈哈,1
今天茅台不得5%涨幅啊，卧槽,0
没有涨停过,1
300420---正宗特斯拉充电桩合作公司,0
A           5                  0大涨！ ,0
张美亚的魅力，让李老师深深着迷。,1
本团队继续看空卖空,0
张美亚的真正实力,1
转发,0
要调整3一5天，对应上证现价3087点掉到3030点附近,0
上周挺有意思，前4天都在下跌，最后一天大涨逆转了颓,1
抱团取暖给看16条了，原来股市里的大熊猫有禁酒令等紧,0
昨天贵州茅台大涨了百分之一，为什么沪股通继续减持？,0
茅台股价奇高，买茅台股票的人，早晚都会“跌死，娘嫁,0
继续卖空别问我为什么,0
利好消费，白酒…国W院联防联控机制：不排除再对我国,0
漓泉啤酒鱼，桂林特色菜。,0
庄家看到茅台账面丰厚的利润没法兑现,0
大盘走暖，茅估计反弹目标点位在1800附近。,1
600519 贵州茅台，股价再次大幅杀跌已然临近,0
关于被中药吊起来毒打这件事儿（11.9午）,0
股票的规则。分红。可持续分红。前面分红实现，下面才,1
家里还有六箱茅台，16年的时候银行一朋友卖基金，搞的,0
雨朦胧提一个建议，就是朋友们最好是退出股市安心上班,1
吃了计算鸡，高科鸡，元鱼揍的朋友们呀朋友呀，要小心,1
20221114～卧龙复盘～大盘再挑60天线!?,0
各位股神周末有什么利好消息没有？周一怎么看[想一下],1
年轻人不喜欢白酒，人口老龄化，环境带给人的病害化，,1
茅台今日资金流出8.83亿元，白天以为又是北向砸盘，结,1
800第二目标位,1
股王→茅台，已找回失去的春天...[强壮],1
同志们大家好，最近白酒市场已经开启新一轮牛市行情，,1
不废话！市场底部确认，下周A股继续上涨！1、时间过得,0
都想太多了会自我麻醉，我还是先出来透透气,0
机构基金玩的，没群众基础，中小股民现在不会跟进的，,1
"不论是指数还是其它权重大票，现在都还没有调整到位,",1
茅台归来，依然王者，追涨，我的目标是3000,1
起飞了，促销，我买了两箱屯起来了，等涨价！嘻嘻,1
缩量小阴终六阳，是否是杀跌征兆？（11.08）,0
明天肯定被洗，,0
加重了，利空白酒餐饮,0
，没有买茅台的散户们，也不要去顶板了，顶板风险太大,0
追高才会亏损，3100点下方，A股至少有千股见底，一定,0
明天开始发财了,0
明天开始连涨没有问题，回到2000以上小意思,1
是茅台涨大盘就涨！还是大盘涨茅台就涨！这个问题都看,1
蛋兵回来没有,0
这一波大熊市，富豪也没能躲过,1
大盘站稳3000点？李大霄喊话牛市新起点，医药基金迎来,1
年轻时不喜欢酒老了会喜欢的,1
北向资金今日大幅净买入146.66亿元 抢筹贵州茅台、紫,1
现在的茅台就像是我爷爷的身体，已经摇摇欲坠，人还没,1
地产好、茅台强。谁不知→地产开发、招投标、拿工程→,0
北向资金今日大幅净买入146.66亿元 净买入贵州茅台13.,1
街头偶遇,0
今年双11我没有网购，我说过茅台不倒我不消费，我说到,0
兄弟们，我不是很懂。帮看看,0
$贵州茅台(SH600519)$,0
到1300，可能1000，以后可能到3000，30年后股价可能1W,1
认真复盘400只个股后的一些发现,0
大茅台倒下去了，小茅台站起来了，贵宴樽酒（小茅台）,0
明天把酒满上，涨停来一个,0
转发,0
转发,0
$贵州茅台(SH600519)$,0
主动式T+0交易技巧,1
小木鱼炒股买宾利双11总结,0
有钱就买茅台，长期看，2000的茅台与1000的茅台，没什,0
中国股市大反攻必须有一面旗帜！中国的崛起是历史的必,1
北向继续大幅卖出茅台，北向茅台持仓四年来首次跌破80,0
1500元的茅台真假难区分不敢买，8元钱的茅台是真茅台,0
茅台是外资在炒作，目前实际流通市值几千亿，外资减持,0
理论上，未来的机会越来越多，但风险也会越来越大理由,1
我说过，最晚到2024年，回归80-140元，预期没有变化。,1
白酒市场越来越萎缩，很可怕,0
茅台不是人民的，人民群众以前买不起茅台酒，现在生活,1
现在茅台不能追高，太危险,0
贵州茅台11月11日获沪股通增持87.18万股,0
台积电已经稳居中国市值第大公司宝座！1、台积电：市,0
老大带领大家抄底经过几天绝望后，看到了4000点地平线,1
你预判我的预判，pei！,0
北向资金今日大幅净买入超146亿元 贵州茅台净买入额居,1
11月10日操作提示：大盘有望结束调整展开反弹，,0
近三年买入贵州茅台的投资者基本上都是在亏损吧，80%,1
贵州茅台本周融资净买入1871.39万元，居酿酒行业板块,1
茅哥你怎了，市值第一怎不是你,0
这个票下来会跌到股友怀疑股生！,0
它倒下，千千万万股票新生，万物复苏,1
股票张跌跟茅台商品密切相关，这几天茅台酒又开始涨价,0
过几年要是能到600－700左右的话，我买一手试试，一直,1
北向资金今日大幅净买入146.66亿元 抢筹贵州茅台、紫,1
贵州茅台本周获沪股通增持4.61亿元，周内增持市值两市,0
未来一段时间，如果亏钱更多的可能不是行情原因而是方,1
2003年招商银行上市，市场给40倍的市盈率，市值600亿,0
麻烦问一下，最低可以买多少钱的贵州茅台股票？我是新,0
禁酒令有可能是真的，否则这股能跌成这样,0
昨，斯收到今起禁止聚餐，因大家明了吧？,1
难道等歌尔茅连续跌停才知道逃命？,0
最讨厌贵茅,1
牛市来了,1
转发,0
酒是用来喝的，不是用来炒的,0
周一大跌啦，泸州和京东闹掰了。白酒双11遇冷！,0
跳空高开的大涨后，该不该见好就收？,0
300420与特斯拉合作充电桩---快讯：【特斯拉向全球开,0
喝那些自酿的米酒还好，又便宜有好喝,1
还是买茅台赚钱,0
长虹美菱：空气源热泵产品目前在手订单充足,0
继续卖空逢反弹卖空,0
左手茅台右手冰淇淋，再申请古风漫画人物商标，让高位,0
为什么美联储已经懵圈,0
茅台能翻倍吗，10几年以前玩了一茅茅，做底不做高，马,1
珍爱生命，远离白酒!酒是一类致癌物，想要吃就吃黑芝,1
珍爱生命，远离白酒!酒是一类致癌物，要吃就吃黑芝麻!,0
珍爱生命，远离白酒!,1
这货就算业绩一直大涨，估计也得横盘，十年左右！,1
垃圾市场熊市无疑,1
贵州茅台：融资净偿还3.25亿元，两市排名第一（11-11,0
茅台到了浮华褪尽，人比烟花寂寞。,1
信创的最大周期！！！,0
下一目标1600,1
我来了明天跟着大哥喝汤了[鼓掌][鼓掌][鼓掌][鼓掌],1
酒水税是不是要对标烟草税呀,0
股价必须先跌回400元以下再说。对比九安医疗和贵州茅,1
今晚上再来一个大奖，我就发财了[捂脸][旺柴][想一下],0
拉格大象撑场面,1
大盘弱成这样，你要负头号责任。今天好几次看到大盘上,0
1495买的，有机会解套不,1
茅台让价值观扭曲，非常不利于经商,1
茅台现在的价格已经到不能跌的，不可以跌的地步，性质,0
最起码在11月20日之前[困顿],0
高位十字，下周一高开高走，20cm,1
机构之间的来回博弈，我就当个壁上观。,1
买在无人问津时卖在人声鼎沸时[大笑][韭菜][韭菜][韭,0
今天不分析聊点交心交底的。不说假话真话说一半。,0
为何看好的股票，买入前总是在涨，而买入后却总是下跌,1
简直是乱套了，一瓶老酒被弄到2600元，一瓶酱油被弄到,0
卖一手，留一手。A50如果直接碰月线，这个肯定还要拉,1
你涨你跌，散户不参与，哈哈,1
现在全仓买入明年翻倍[呲牙],1
谢谢了！平价！,1
茅台现在还是破位的状态，啥时候重回到1818以上，你们,0
五粮液还能追上茅台吗？|白酒分化大时代,1
今日板块资金流向影响明天开盘,1
明天一字板,0
昨天放量大阴线就是很好的解释[得意],1
上证指数今天也是一根大阳线[傲],1
4550亿元蝉联首富，钟睒睒靠卖水？,0
【11.11：白酒引领消费大涨！有啥好消息？】,0
茅台近期有没有什么营销活动？,1
转发,0
白酒股权投资大逃亡，郭广昌带头减持白酒股，会冲击估,0
563000中国A50ETF重仓股贵州茅台：当下公司处在营销改,0
563000中国A50ETF重仓股贵州茅台：国家发文表示支持贵,0
果然不给上车机会了,1
明天一字板,0
安信证券9月28日指出，白酒板块悲观预期加速释放，坚,0
少喝酒多吃人参补身体,1
目前就当日线反弹来做，有赚就好期望不要太高,0
N=_1吧？,0
银行业监督管理法将迎大修！机构主要股东、实际控制人,0
抱团基金应该开个会，北向资金进来可以选择一二只基金,1
茅茅又回来了！,1
茅台1560没反弹上去就要去1415了,0
[买入][买入][买入][买入][买入][买入][上涨][上涨][,1
先进众泰，再进大港，三进茅台，一战封神！,0
每一次华丽的转身，都有无数段辛酸的故事。每一次收获,1
外围狂飙，叠加昨晚20条措施，今天能不能借势突突3100,0
抽中华，喝茅台。做有理想的新一代有为青年,1
今天很多人发贴私我，怎么又上去了，看下今天换手率，,1
东海证券食品饮料周报：利空出尽，白酒进入“双节”备,0
《W44：国际局势悄然蜕变，千亿资金锅底抢筹》,1
大宗交易：贵州茅台成交3357.77万元，成交价1459.90元,0
今天克制了，以防大盘暴涨,0
北上资金买入是好事？我怎么发觉北上今天买第二天不但,1
供销社那么火爆，难道里面不供应酒吗？,0
来自先知的力量，收割主力不再是奢望！！！！,1
现在有的港股比白菜还平宜。你如果没有一个港股投资帐,1
大盘走势：1.任何消息面的利好，都没有美股上涨来的实,0
转发,0
管控放松了就可以喝茅台了，茅台大消费的顶级代表,1
看情况资金并没有欲望股王[大笑][大笑][大笑],1
非常好,1
转发冲冲冲,0
又到喝9时间了，开整！！,0
股道剑心的百万实盘日记（长线），2022.11.11今日战况,1
已经难产，酒价和股价只能保一个，保酒价，股价跌，保,1
持有众泰汽车的回报率比持有贵州茅台要强！,0
北向资金今日大幅净买入146.66亿元贵州茅台净买入额居,1
3万股卖了。赚130多万。除5天利息12万，净赚120万。拜,0
贵州茅台(600519)获7家机构低估：i茅台亮眼，长期行稳,1
我花了半生去最求彩色得梦想，而我现在又要花半生得灰,1
你尾盘咋不跳水呢，直接把大盘干绿多好啊,0
一手都要十几万，有机会都把握不住[哭],1
猛干新能源，昨天假消息满天飞[哭],0
转发,0
【王牌之师】疫情加速大级别熊市开启,0
招君说大盘：A股指数全天放量大涨，稳增长相关板块拉,1
贵州茅台是好股，股市不是只有茅台！若想人生总辉煌，,1
给你们排排白酒八大金刚操盘手，下周迎驾贡酒补涨,1
毛台是大众情人股，下跌原因是没有新鲜感了。酒与车是,0
今天，两市成交了1.2万亿，早上开盘成交三分之一，下,0
年底上2000吧,0
昨天建仓说买了的！今天就涨了！而且带领大盘涨了！指,1
我就没搞明白，一手一手买的都应该算是小单吧，可盘口,1
北向苟终于不卖茅台了,0
A股下周将出现重要底部？,0
有人说，希望茅台崩盘的人都是空仓的，有人说，希望茅,0
接近年底的话，消费可能还能涨一波,1
消费和科技两手抓，民族品牌主题反弹进行时,1
在等1332就全仓,0
2022.11.10 复盘,0
$贵州茅台(SH600519)$,0
散户买贵州茅台的少的可怜，主要是拿着基民钱的基金在,0
记录自己赚100万第一天今天回血3000元，本人98年23岁,0
个人觉得茅台的价值在1500元左右[哈欠],0
绑架了上证大盘指数，不稳，于是去，只能悬在空中了，,1
今天茅台跑了几个意？今天不跑的就是傻儿！,0
贵州茅台捐赠1亿元开展公益助学活动；华樽杯第14届中,1
当年谁家有台彩色电视机，城市里半个胡同的人，搬着板,0
1780的本，何时才能回来啊[傲],1
茅台涨，万物生,1
强攻的催化剂来了！,0
你涨！永无牛市！,1
还tm等什么，还不赶紧涨停,0
上中轨了哦,0
鸡精都怕吗？,1
下周，茅台砸盘！[毛估估],0
茅台是真坚挺,0
午评：心如静水今早我就说过，如果今天做不到心如静水,0
茅升万物活,1
不让骂茅台，只能发传单骂茅台了,0
还得是你，能稳住场子啊，不然今天最后一小时大盘估计,1
对比明德生物，茅台价值20元/股,1
王者归来,1
公私募基金真是大气，抬高股价让外资跑路，雷锋！,1
有多少人踏空，做t做飞哦,0
嘴巴吹破了你年薪150万！不知道是买那只股票赚来的！,0
茅台我的最爱，轻轻松松一天十万块，准备跟茅台这个女,1
真好玩，几乎都是清一色唱衰茅台的帖子。,1
茅坑买水坑人害密,0
茅台还是太弱了,1
高开低走[捂脸],0
那你应该去买中石油,0
茅坑一拉，哀鸿遍野！,1
今天又得大跌了,0
茅台带领大盘快速翻绿,0
转发,0
茅台退市，天天茅台稳指数，的指数，其它个股都亏死了,0
走出了股票该有的形态,1
毛毛2022年12月30号之后，肯定会拉稀，一泻千里的那种,0
近期关注保利发展,1
现在主力就是砸盘白酒就是主力走人套死散户，机构出逃,0
受二遍苦，遭二次罪。,1
10亿跟13亿差不多了,1
转发,0
酒是喝的，不是收藏品！,0
好去处～8.3元森赫301056立刻,1
美股期货持续上涨，纳指期货涨超4%，标普500指数期货,0
坐稳了没，准备发射,1
银行都涨8个点，你今天太弱了，远远弱于面板，现在真,0
基民的钱真不是钱[大笑]，勇敢的追吧。,1
加油，还有40分钟，冲，带着舍得，重庆冲一把,1
龙头再现,1
指数还是的靠茅台,1
你涨永无牛市[大笑][大笑][大笑],1
老刀：茅台、五粮液、古井贡酒各自最突出的短板是什么,0
基金又拉起来给外资爸爸套现呢？,1
风景这边独好！白酒人，加油！不要为一时的失利而沮丧,1
万科午后封住涨停，进一步稳定了房地产板块，不错[滴,1
带领大盘冲击3100！,1
希望茅台和众白酒的估计都可以除以10，这样资本市场才,0
上证现价3081点，本轮下跌调整的时间是5一8天，朋友们,1
冇用！,0
涨点指数，全被这水酒占了！,1
茅台买少了，好后悔，但已经赚了一百万了在贵州茅台上,0
，可以肯定的说，茅台1500是底部，大胆吃进,0
今日上午行业板块资金流向决定下午走势,1
永安期货可以进了,0
“望天湖”看着一串串硕大的葡萄，一摸口袋没有半文钱,1
你，冇子吗？,0
现在低价上涨行情，高价股没戏了。这个月是没有行情了,0
第十一届中国（贵州）国际酒类博览会吸引民众,1
市值1100亿的中兴通讯和市值1200亿的古井贡酒，谁更有,0
103万！亏到29万！我怎么可能就这样走人呢？你智商今,1
刚刚看见茅台市值18868.13亿，这数字怎么样,1
股价明年中秋节之前创新高,1
该回归了[愉快][愉快][愉快][抱拳][抱拳][抱拳],1
1点半到了，雷战古,0
基建狂魔开始爆发了，基建开始拉升了，可以选择进场了,1
为国接盘，买50手，我尽力了,1
没忍住1495干了50万底仓，周一跑。,0
st御银，起飞了,1
白酒是最垃圾的板块,0
能不超过西发那个ST,0
礼品酒，又是权势们喝的，不消灭它就没有未来,0
新型牛市下，我看空,1
虽然我买了茅台，但是我希望它能再跌点,0
【每日收评】酒ETF低开高走，逆势上涨,0
跌倒每股500元比较合理。,0
不要做最后一段的行情，历史性大双头世纪顶确立。,1
回顾过往，我们暴露了很多缺陷，犯了很多错误，承受了,1
水中茅台，你懂的拿1年翻翻翻,0
今天，沪深两市成交额有望突破1.2万亿！！,1
慢慢回升了,1
北向6个亿估计要套久了,1
[梭哈][火箭][火箭][主力][主力][主力][主力][上涨][,0
维持卖出评级目标价250操作建议空仓看戏[面][面][韭菜,0
两市，在经过早上的激烈多空博弈后，市场开始进入相对,0
升上午翘尾，下午继续调整出货,0
谁买茅台？谁？让他自娱自乐,0
主力在慢出货，不能进了，散户不能进了,0
出货,0
我开盘就跑，等下全部跑完。还涨的空间小了。300750现,0
又在诱骗！没人接盘，那个急呀…………………,0
静默无声暗流涌动先知先觉者在上车,1
吉利解盘：到达5周线支撑，止跌信号待确认,0
哪个权重股能接住烂茅的跑路,0
日线级别二次探底的倒车接人机会,0
茅台要大涨？根据我多年的炒股经验，我觉得这个月很关,0
永别3千点,0
北向一惯低位割肉，今天又追涨了。哈......什么东西..,1
茅台能遇到奇迹吗？涨的已经见到，跌的还在努力！！！,1
高开低走暴力洗盘，短线最少补1624的缺口,1
茅台成股王底气在哪里？——万亿老基酒.尤如一金山.【,1
九牧王601566麻烦哪位游资大哥拉一下、盘子小容易拉、,0
趋势没变，借美股张升拉升一把，下跌途中反弹。,0
明天涨停！？？[想一下][想一下],0
17.43吃了一点点，一点点大牛股歌尔股份，没吃多少，,0
高开高走，永远梦想进去挨掌，啪啪啪想。,1
抱团取暖茅台股豪横，从20多元涨上千不反馈一地中小盘,0
1540全部走人，两天十万。大肉,0
17.43吃了一点点，歌尔股份，没吃多少，不吃手发痒，,0
茅台冰激凌卖的还是酒,1
周一说大盘应该盘整2-3天，把基石打稳。今天大涨符合,0
兄弟们茅台要撤了，不陪你们玩了，你们好自为之吧。,0
买上他十手八手的坐等退休,1
每周五都红，然后下周绿四天,1
赶紧跑,0
在这里要死磕到什么时候呀？移仓千红制药，强牛爆发，,0
A股白酒风云30年|白酒分化大时代,1
今天茅台又跑了几个意？,1
把价值投资股完成短线也只有我了,1
糖酒会人都没有，冷冷清清，而且层层设卡，进都进不了,0
北向，昨天还在大幅减持白酒股，今天，再度被打脸...,0
茅台不挂，伪科技股难发展,0
