title,emotion
茅台1560没反弹上去就要去1415了,0
[买入][买入][买入][买入][买入][买入][上涨][上涨][,1
贵州茅台的断崖式下跌才刚刚开始，剩下的25万股明天全,0
64,0
先进众泰，再进大港，三进茅台，一战封神！,1
每一次华丽的转身，都有无数段辛酸的故事。每一次收获,1
外围狂飙，叠加昨晚20条措施，今天能不能借势突突3100,1
抽中华，喝茅台。做有理想的新一代有为青年,1
你预判我的预判，pei！,0
今天很多人发贴私我，怎么又上去了，看下今天换手率，,0
东海证券食品饮料周报：利空出尽，白酒进入“双节”备,0
《W44：国际局势悄然蜕变，千亿资金锅底抢筹》,0
大宗交易：贵州茅台成交3357.77万元，成交价1459.90元,0
一张表,0
今天克制了，以防大盘暴涨,1
北上资金买入是好事？我怎么发觉北上今天买第二天不但,0
供销社那么火爆，难道里面不供应酒吗？,0
来自先知的力量，收割主力不再是奢望！！！！,1
现在有的港股比白菜还平宜。你如果没有一个港股投资帐,0
大盘走势：1.任何消息面的利好，都没有美股上涨来的实,1
转发,0
管控放松了就可以喝茅台了，茅台大消费的顶级代表,1
看情况资金并没有欲望股王[大笑][大笑][大笑],0
非常好,1
转发冲冲冲,1
又到喝9时间了，开整！！,1
股道剑心的百万实盘日记（长线），2022.11.11今日战况,0
已经难产，酒价和股价只能保一个，保酒价，股价跌，保,0
持有众泰汽车的回报率比持有贵州茅台要强！,0
北向资金今日大幅净买入146.66亿元贵州茅台净买入额居,1
3万股卖了。赚130多万。除5天利息12万，净赚120万。拜,1
贵州茅台(600519)获7家机构低估：i茅台亮眼，长期行稳,1
我花了半生去最求彩色得梦想，而我现在又要花半生得灰,0
A股大涨，双十一拒绝打折，恒生科技涨10%，医药跳水,0
你尾盘咋不跳水呢，直接把大盘干绿多好啊,0
热火以,0
一手都要十几万，有机会都把握不住[哭],0
猛干新能源，昨天假消息满天飞[哭],0
转发,0
【王牌之师】疫情加速大级别熊市开启,1
招君说大盘：A股指数全天放量大涨，稳增长相关板块拉,1
贵州茅台是好股，股市不是只有茅台！若想人生总辉煌，,0
给你们排排白酒八大金刚操盘手，下周迎驾贡酒补涨,0
毛台是大众情人股，下跌原因是没有新鲜感了。酒与车是,0
今天，两市成交了1.2万亿，早上开盘成交三分之一，下,0
年底上2000吧,0
昨天建仓说买了的！今天就涨了！而且带领大盘涨了！指,0
我就没搞明白，一手一手买的都应该算是小单吧，可盘口,0
北向苟终于不卖茅台了,0
A股下周将出现重要底部？,0
有人说，希望茅台崩盘的人都是空仓的，有人说，希望茅,1
接近年底的话，消费可能还能涨一波,1
消费和科技两手抓，民族品牌主题反弹进行时,1
11.7日私募碰头会议纪要：1.维持人民币在7.2左右反复,0
在等1332就全仓,0
2022.11.10 复盘,0
$贵州茅台(SH600519)$,0
散户买贵州茅台的少的可怜，主要是拿着基民钱的基金在,0
记录自己赚100万第一天今天回血3000元，本人98年23岁,1
个人觉得茅台的价值在1500元左右[哈欠],0
绑架了上证大盘指数，不稳，于是去，只能悬在空中了，,0
今天茅台跑了几个意？今天不跑的就是傻儿！,0
贵州茅台捐赠1亿元开展公益助学活动；华樽杯第14届中,0
实盘炒股22.11.09（3）,0
当年谁家有台彩色电视机，城市里半个胡同的人，搬着板,0
大家错过了 贵州茅台 几百倍的涨幅，千万别再错过 贵,1
1780的本，何时才能回来啊[傲],0
季线，月线主跌浪[卖出][卖出][卖出][卖出][下跌][下,0
茅台涨，万物生,1
从融资分红角度:茅台上市融了23个亿以后，中间从未再,1
强攻的催化剂来了！,1
赚了300W养老钱，茅台加油，,1
茅台以岭千禾招商触底拉起，大盘重回3000牛市起点,1
你涨！永无牛市！,1
还tm等什么，还不赶紧涨停,1
只要茅台涨，大盘绝对要坏事，铁律！,0
上中轨了哦,0
鸡精都怕吗？,0
家里还有六箱茅台，16年的时候银行一朋友卖基金，搞的,0
下周，茅台砸盘！[毛估估],0
茅台是真坚挺,0
上证50、沪深300将展开跨年度行情,0
午评：心如静水今早我就说过，如果今天做不到心如静水,0
茅升万物活,1
今天中国股市有望创造历史，有可能从今天开始，中国股,1
不让骂茅台，只能发传单骂茅台了,0
还得是你，能稳住场子啊，不然今天最后一小时大盘估计,0
对比明德生物，茅台价值20元/股,0
王者归来,1
今天药开始回调，明天食品肉酒开始大涨，下周也是！过,1
公私募基金真是大气，抬高股价让外资跑路，雷锋！,1
有多少人踏空，做t做飞哦,0
嘴巴吹破了你年薪150万！不知道是买那只股票赚来的！,0
茅台下周有好戏看洛,0
传媒股集体活跃，消费龙头ETF（516130）逆市收红终结,0
茅台我的最爱，轻轻松松一天十万块，准备跟茅台这个女,1
真好玩，几乎都是清一色唱衰茅台的帖子。,0
茅坑买水坑人害密,1
贵州茅台，长熊是其归途，不会有什么奇迹。现在还唱多,0
茅台还是太弱了,0
高开低走[捂脸],0
那你应该去买中石油,1
茅坑一拉，哀鸿遍野！,0
今天又得大跌了,0
茅台带领大盘快速翻绿,0
转发,0
茅台退市，天天茅台稳指数，的指数，其它个股都亏死了,0
走出了股票该有的形态,0
毛毛2022年12月30号之后，肯定会拉稀，一泻千里的那种,0
近期关注保利发展,0
现在主力就是砸盘白酒就是主力走人套死散户，机构出逃,0
受二遍苦，遭二次罪。,0
10亿跟13亿差不多了,0
转发,0
酒是喝的，不是收藏品！,0
好去处～8.3元森赫301056立刻,0
美股期货持续上涨，纳指期货涨超4%，标普500指数期货,0
坐稳了没，准备发射,1
记住【比茅台潜力大 三倍黑马】｜根据“戴维斯双击”,0
银行都涨8个点，你今天太弱了，远远弱于面板，现在真,0
基民的钱真不是钱[大笑]，勇敢的追吧。,0
加油，还有40分钟，冲，带着舍得，重庆冲一把,0
龙头再现,1
指数还是的靠茅台,1
你涨永无牛市[大笑][大笑][大笑],0
老刀：茅台、五粮液、古井贡酒各自最突出的短板是什么,0
基金又拉起来给外资爸爸套现呢？,0
风景这边独好！白酒人，加油！不要为一时的失利而沮丧,1
万科午后封住涨停，进一步稳定了房地产板块，不错[滴,1
带领大盘冲击3100！,1
希望茅台和众白酒的估计都可以除以10，这样资本市场才,0
上证现价3081点，本轮下跌调整的时间是5一8天，朋友们,0
冇用！,1
涨点指数，全被这水酒占了！,0
茅台买少了，好后悔，但已经赚了一百万了在贵州茅台上,1
，可以肯定的说，茅台1500是底部，大胆吃进,1
今日上午行业板块资金流向决定下午走势,1
永安期货可以进了,1
“望天湖”看着一串串硕大的葡萄，一摸口袋没有半文钱,0
你，冇子吗？,0
现在低价上涨行情，高价股没戏了。这个月是没有行情了,0
第十一届中国（贵州）国际酒类博览会吸引民众,1
市值1100亿的中兴通讯和市值1200亿的古井贡酒，谁更有,0
103万！亏到29万！我怎么可能就这样走人呢？你智商今,0
刚刚看见茅台市值18868.13亿，这数字怎么样,0
股价明年中秋节之前创新高,1
该回归了[愉快][愉快][愉快][抱拳][抱拳][抱拳],1
1点半到了，雷战古,0
基建狂魔开始爆发了，基建开始拉升了，可以选择进场了,1
为国接盘，买50手，我尽力了,1
没忍住1495干了50万底仓，周一跑。,1
腾讯仓位正式超过平安！,1
st御银，起飞了,1
白酒是最垃圾的板块,0
能不超过西发那个ST,0
礼品酒，又是权势们喝的，不消灭它就没有未来,0
新型牛市下，我看空,0
虽然我买了茅台，但是我希望它能再跌点,0
中锐股份 002374 旗下贵宴樽15(小茅台）酒获2022国际,1
【每日收评】酒ETF低开高走，逆势上涨,1
600519 贵州茅台，股价再次大幅杀跌已然临近,0
跌倒每股500元比较合理。,0
不要做最后一段的行情，历史性大双头世纪顶确立。,1
回顾过往，我们暴露了很多缺陷，犯了很多错误，承受了,0
为何说猪力1200出掉底仓,0
水中茅台，你懂的拿1年翻翻翻,0
今天，沪深两市成交额有望突破1.2万亿！！,1
慢慢回升了,1
北向6个亿估计要套久了,0
[梭哈][火箭][火箭][主力][主力][主力][主力][上涨][,1
维持卖出评级目标价250操作建议空仓看戏[面][面][韭菜,0
两市，在经过早上的激烈多空博弈后，市场开始进入相对,1
升上午翘尾，下午继续调整出货,1
谁买茅台？谁？让他自娱自乐,0
主力在慢出货，不能进了，散户不能进了,0
出货,1
我开盘就跑，等下全部跑完。还涨的空间小了。300750现,1
又在诱骗！没人接盘，那个急呀…………………,0
静默无声暗流涌动先知先觉者在上车,0
吉利解盘：到达5周线支撑，止跌信号待确认,0
哪个权重股能接住烂茅的跑路,0
随着人民币强势，苹果代工供应链撤出中国到一些本币汇,1
日线级别二次探底的倒车接人机会,0
茅台要大涨？根据我多年的炒股经验，我觉得这个月很关,1
永别3千点,0
北向一惯低位割肉，今天又追涨了。哈......什么东西..,1
茅台能遇到奇迹吗？涨的已经见到，跌的还在努力！！！,0
高开低走暴力洗盘，短线最少补1624的缺口,0
茅台成股王底气在哪里？——万亿老基酒.尤如一金山.【,0
九牧王601566麻烦哪位游资大哥拉一下、盘子小容易拉、,0
趋势没变，借美股张升拉升一把，下跌途中反弹。,0
明天涨停！？？[想一下][想一下],1
17.43吃了一点点，一点点大牛股歌尔股份，没吃多少，,1
高开高走，永远梦想进去挨掌，啪啪啪想。,0
抱团取暖茅台股豪横，从20多元涨上千不反馈一地中小盘,0
1540全部走人，两天十万。大肉,1
2022年前3季度业绩最亮眼行业：,1
17.43吃了一点点，歌尔股份，没吃多少，不吃手发痒，,1
茅台冰激凌卖的还是酒,0
九安医疗年底10送10派80元！业绩王！超越贵州茅台！急,0
周一说大盘应该盘整2-3天，把基石打稳。今天大涨符合,1
兄弟们茅台要撤了，不陪你们玩了，你们好自为之吧。,0
买上他十手八手的坐等退休,1
每周五都红，然后下周绿四天,0
赶紧跑,0
转发,0
在这里要死磕到什么时候呀？移仓千红制药，强牛爆发，,0
A股白酒风云30年|白酒分化大时代,1
今天茅台又跑了几个意？,0
把价值投资股完成短线也只有我了,0
糖酒会人都没有，冷冷清清，而且层层设卡，进都进不了,0
北向，昨天还在大幅减持白酒股，今天，再度被打脸...,0
茅台不挂，伪科技股难发展,0
三十年河东，三十年河西，落帔的凤凰不如鸡！但愿贵州,0
在这里不知道要死磕到什么时候，继续移仓千红制药，强,0
$贵州茅台(SH600519)$,0
抢：刚发：翰宇药业携手中国医药推进“抗感染”创新药,0
300841,0
都上车了吧,0
茅台涨停成本才会低一点,1
高开就没好事,0
抛弃幻想，冲高离场，机会难得！,1
黄金坑，盘子小,0
跳空缺口还的补，没完没了,0
还不错吧，这是唯一一只重复操作，长期持有的股票。前,0
大盘暴跌和恶炒茅台关系很大，必须严惩相关责任人,0
昨晚美市半导体暴涨果然利好了贵州茅台,1
大家好！我是您的老朋友捉妖大师！今日指数高开低走，,0
上午高开，是逃命的机会，减仓,0
大哥今天带着小弟们往前冲。,1
贵州茅台的回归之旅,1
大盘走势：1.昨夜美股下杀，跟跌不跟涨的特性还是继续,1
严重影响经济和就业的四重压力！,0
长期看涨消费,0
准备向上突破回补缺口,1
道琼斯指数真厉害！转眼又回到3万3了，不愧是由全球30,1
牛市来了,1
热景生物凭借亮眼表现同贵州茅台、三一重工等40家知名,1
今天带领大盘往上冲？,1
贵州茅台11月10日被沪股通减持8.21万股,0
美股大涨7.35%，今天茅台涨停有希望了,1
欧美股市暴涨！牛市开启！九安医疗今天暴涨开启！连续,1
今天开瓶茅台庆贺美股大张，欧力给。,1
夕阳产业，长期阴跌到200元以下,0
贵州茅台：融资净偿还5571.19万元，融资余额206.5亿元,0
美国大涨，今天是白酒的天下了,1
什么叫做扯啊？炒股投资只有交易和不交易！买和不买！,1
有良心、有爱心、有实力得好股东[赞][赞][赞][献花][,1
涨，涨，涨今天周五暴涨！！！雨朦胧携鸡团全体成员给,1
今天要补缺口了,1
北向资金净卖出6.84亿元 抛售隆基绿能、贵州茅台,1
第四次立帖为证：贵州茅台必将重复四川长虹走势,1
1600，今日小目标,1
因为10号茅台敢涨我要狠狠骂10天，如果今天11号还敢涨,0
茅台下跌对所有A股股票是最大利好，茅台今天立冬，再,1
刚来就吃肉，明天继续,1
从国内大循环到高端白酒的投资逻辑,1
茅哥明天不意思意思？带领大白马给大盘添添柴！,1
特娘的，飞天买不着，只好去狗东买海外版的，建议茅台,1
当下阶段买建行还是买茅台？,1
多个利好消息共振，A股迎来大反弹，3000点底部确立？,1
今夜感觉在见证奇迹，不过到底是不是我们的奇迹呢？,1
美股大涨5%，明天茅台也会大涨5%以上,1
今晚，听说公司新来的员工喜提爱车，据说还是跟着我们,1
毛台酒，我也套了，坚决不割肉,1
完了完了，满屏唱多又要大跌了,0
维持卖出评级目标价250操作建议空仓看戏[韭菜][韭菜][,0
卧龙周末解盘〔2022-11~#142-下周走势及个股分析判断,0
解开中信茅台目标3000元背后的密码！三年后不用五年就,1
怪不得今天异动，一支穿云箭,1
外围爆涨，明天是2022年最后一次进入A股低位的机会，,1
起飞,1
周边再紧张，不妨碍种花家百方来朝，高朋满座，美酒飘,1
还在持仓的，抓紧时间扯吧,0
感谢茅台，感谢宁德，感谢水泥感谢全体股民朋友们的大,1
明天茅台涨停带领大A冲击3200点,1
雨朦胧今天重仓做多，开盘抢筹，而且都给朋友们看了交,1
正在环球影城骑行，明天，把酒满上，我个人动用私人资,1
但愿四川长虹股价凄凉的遭遇，今后不要在贵州茅台的股,0
明天大概率高开低走了,0
明天发大财！,1
明天带领大盘飞,1
明天涨停带大盘上3100,1
明天拉你,1
酒低价促销原价400多元／瓶，现价59元，没有利润卖，,0
563000中国A50ETF重仓股贵州茅台：公司营销体系改革步,0
跌到1000，整上一瓶,0
别说那么废话！到时候以实际交易金额为主！涨不涨资金,0
明天应该可以走起来三个点,1
无语死了[大哭]也特么差太多了吧！玩不起就不要玩了，,0
等我把：东方，海天，歌尔，都回本了。下一个就是你等,0
成功的秘诀，在于坚持。知易行难，知非即舍！天通股份,1
茅台涨的也太虚构了，不就是一瓶酒吗，搞不懂,1
持仓10亿人民币，明天涨停有人,1
关于茅台简单理性分析：目前的市值和估值是勉强经济下,0
563000中国A50ETF重仓股贵州茅台：一系列政策利好为公,0
相对比较危险的位置。看是否突破分时前高1893。否则反,0
茅台，被严重高估的国酒,0
白酒板块既然都是周期股，凭啥还窃据A股最高价值股票,0
记录炒股赚一百万第六天很多人建议我说，你拿16万+每,1
巴菲特的可口可乐、欧洲烈酒帝亚吉欧和唐僧肉茅台最新,1
白酒这一个月都会涨，怎么下来的，就怎么涨上去。很快,1
买茅台，别较真，你要真的扒开迷雾看本质，那就是酒精,1
看到贵州茅台股价1459元，每股收益35元，总股本12.56,1
年底了白酒会涨，留1000手,1
每日一吼：白酒消费市场日益萎缩与全国酒企体量日益增,0
人固有一死，或重于泰山，或死于鸿茅,0
$贵州茅台(SH600519)$,0
惠威科技通过IATF16949汽车行业质量管理体系认证！拥,0
超级品牌的铁底价格，从历史的角度看，这是安全边际的,0
如果贵州茅台能让我试喝半斤，如果我觉得喝得舒服的话,1
贵州茅台向中国青少年发展基金会捐赠1亿元,1
北水天天卖，怎么涨的起来？,0
讲个笑话，茅台见底了[呲牙],0
政治局会议→再传利好。明天，茅台稳了。,1
啥都不说  看你还黑不黑屋,0
【行业观察】白酒行业22年三季报综述：收入利润环比改,0
供销社概念,0
白酒、医疗下挫，是抄底机会么？附个人操作思路,0
A港两市强势反攻，白酒涨近5%，该加还是减？,1
看茅台，明天反攻，可能很大吖，,1
解开中信茅台3000元背后密码！价值投资必胜！！,1
500块就让你买了！你不敢买！900块让你买你还不敢买！,1
转发,0
1333是底部，耐心持有白酒基金,1
明天西安能不能去？？,0
目标1530格局1640,1
符合预期，连涨2天，有盘整回调需求。。。外围加息，,1
这股马上就要大涨了，因为我卖了，每次只要我一卖准涨,1
强者恒强，周末愉快！（11.18总结）,1
陪时间不赔钱,1
市场震荡整理充分，下周有望迎来反弹！,1
大家好，慢牛格局开始了，半年上百，2年上千，5年超十,1
发利好了，下周一方新侠终于能赚的盆满钵满的体面离场,1
大盘风险开始出现，但我认为这个调整是好事！之前预期,1
早上买少了，少填了个0，这下周一买不到了,1
龙头暂露头角！下周一继续涨停板！点赞的发财,1
数据复盘：三大指数震荡整理 资金抢筹中国医药,1
昨天刚走果真涨了。。。每次一卖就涨，但凡多拿了两天,1
央行、外汇局出手！释放重大利好！,1
今天这个涨的逻辑是啥,1
大盘目前没有技术性风险，只要不出黑天鹅，有望维持震,1
周末愉快,1
下周连板，爽歪歪,1
下周必涨,1
下礼拜再拉伸，很明显。,1
中国长城突破高位，今天能再创高峰，成为领头羊！,1
我下周必买你！,1
太棒了，买入就上涨。,1
此时此刻，我的感觉就是：“太疯狂了！赚钱太多，太快,1
涨停卖的，老板又买了，赌下周会涨,1
恭喜拿住的家人们，今天下班了，祝大家周末愉快[耶][,1
牛逼，主力进这么多，太牛逼了,1
舒服了，信我者发财哈哈哈,1
放量大涨前埋伏，你就是稳稳地赢家,1
这几个药是真的牛逼。,1
雄风再起！,1
我过来看看富翁们,1
跟上[偷笑],1
8个亿净流入，稳得很,1
整个A股市场今日资金净流入首屈一指，王者风范，坚定,1
不错,1
不是一般的牛。大资金进场！,1
老虎发威，谁也挡不住。,1
别涨停，天天涨。,1
什么消息这样涨？？？瞎炒嘛？,1
宇宙第一龙头,1
不负所望！嘎嘎嘎嘎嘎[赞][赞][赞],1
飘亮,1
王者归来,1
碾压一切，牛逼牛逼,1
我今天买了这股，坐稳扶好，一冲飞天[俏皮],1
怒赚一万。大家周末愉快。[兴奋][兴奋][兴奋][兴奋][,1
安心睡觉，迎接明天大涨啊,1
大涨,1
发财了，买对了,1
终于赚钱了[哭],1
百万手封单。稳了吧[大笑][大笑],1
11月18日快速上涨,1
【这个时候是最开心的】,1
指数继续上攻！,1
难得休息，放股票，享受生活。[干杯][干杯],1
[赞][赞][赞],1
太棒了,1
要涨停了！快来抄底了！两万亿买不了吃亏买不了上当,1
拉升,1
明天开涨,1
未来三年，茅台必上3000，2027年必到5000，立帖为证！,1
穿过历史长河，我相信茅台总有一天要站上3000,1
出茅台进民生银行，东方不败之选。,1
就五百股明天开盘就跑，目前还是盈利的，先保本为上策,1
真龙“现身”，静悄悄的干！,1
茅台好多钱啊~同济堂才9毛1,1
进100股,1
直接买入，持股待涨。,1
茅台酒300可以考虑买一点建仓。,1
带头大哥支棱起来,1
还是老样子，这套路真绝，茅坑自己涨上去了，小弟全拉,1
来一板,1
茅台应该走向全世界,1
感觉今天茅台，应该能长三个点以上。,1
茅台要涨了,1
可以入手了,1
可以乐观一些,1
这个增速，配上这个市盈率，啧啧啧,1
明天会涨80-100元,1
茅台要涨起来了,1
进场收割的良机出现了，我想加仓，可是没钱了。,1
既然今天拉起来了，佩服！,1
满仓干茅台，梭哈了，干茅台,1
茅台不能倒，茅台不会倒，茅台是26万亿基金总市值里的的唯一的第一重仓股！这是格局,1
每次深v，第二天必上涨,1
加油,1
存在即合理,1
只要能买到正品高质量茅台酒，贵一点也可以承受,1
8月份才是白酒板块的天下,1
同志们，1525，满仓！,1
闭上眼睛上1800,1
贵茅您漫漫涨吧，漫涨才健康，漫涨才可持续。漫涨登上,1
你大哥还是你大哥,1
强势股,1
快买，下午涨停,1
茅台yyds,1
致敬茅台,1
茅台酒乃镇宅之宝,1
每次反弹都是换股的良机。,1
喝酒吃药，越喝越有,1
